subject,organ,accept,dice,iou,tp,fp,fn,pred_vox,gt_vox,status,num_voxels,volume_mm3,is_empty,centroid_x_rel,centroid_y_rel,centroid_z_rel,bbox_x_rel,bbox_y_rel,bbox_z_rel,bbox_volume_mm3,mask_to_bbox_ratio,num_components,largest_component_fraction,touches_boundary,boundary_fraction,mean_HU,median_HU,std_HU,p05_HU,p95_HU,orig_axcodes
s1238,lung_lower_lobe_right,1,0.9702,0.9421,167013,8371,1902,175384,168915,ok,175384,591921.0,0,0.7011,0.3272,0.793,0.2949,0.5525,0.2932,6413357.0,0.0923,3,1.0,0,0.0,-544.23,-624.0,214.86,-771.0,-85.0,RAS
s1238,lung_middle_lobe_right,0,0.822,0.6978,29265,9559,3112,38824,32377,ok,38824,131031.0,0,0.6629,0.5842,0.7943,0.2746,0.278,0.0919,941503.5,0.1392,6,0.9953,0,0.0,-642.75,-773.0,265.54,-870.0,-28.0,RAS
s1238,lung_upper_lobe_left,1,0.989,0.9782,193038,1389,2918,194427,195956,ok,194427,656191.12,0,0.3862,0.4687,0.8585,0.2881,0.3492,0.2407,3250293.75,0.2019,1,1.0,0,0.0,-655.7,-711.0,157.73,-812.0,-319.0,RAS
s1238,lung_upper_lobe_right,1,0.9747,0.9507,196565,1367,8821,197932,205386,ok,197932,668020.5,0,0.6984,0.4782,0.8749,0.3051,0.3627,0.1685,2502596.25,0.2669,4,1.0,0,0.0,-712.28,-752.0,137.06,-831.0,-426.0,RAS
s1238,pancreas,1,0.9627,0.9282,30417,1074,1280,31491,31697,ok,31491,106282.12,0,0.5049,0.5024,0.5588,0.3085,0.1593,0.1357,894962.25,0.1188,6,0.9996,0,0.0,51.05,54.0,22.1,10.0,82.0,RAS
s1238,portal_vein_and_splenic_vein,0,0.9294,0.8681,9782,479,1007,10261,10789,ok,10261,34630.88,0,0.5547,0.4879,0.6114,0.4136,0.1966,0.14,1528416.0,0.0227,2,0.9935,0,0.0,83.06,83.0,23.55,43.0,120.0,RAS
s1238,prostate,0,0.8049,0.6735,4493,1753,425,6246,4918,ok,6246,21080.25,0,0.4981,0.3956,0.0874,0.0949,0.0712,0.0438,39690.0,0.5311,1,1.0,0,0.0,61.55,47.0,117.1,13.0,94.0,RAS
s1238,pulmonary_vein,0,0.9426,0.8914,4874,203,391,5077,5265,ok,5077,17134.88,0,0.537,0.4116,0.8088,0.2203,0.1322,0.0722,282335.62,0.0607,3,0.4706,0,0.0,79.44,86.0,37.67,9.0,127.0,RAS
s1238,rib_left_1,1,0.9605,0.9241,3504,27,261,3531,3765,ok,3531,11917.12,0,0.4293,0.4837,0.9352,0.0915,0.2203,0.0875,236925.0,0.0503,1,1.0,0,0.0,409.58,400.0,168.92,151.5,714.5,RAS
s1238,rib_left_10,1,0.9778,0.9566,4299,36,159,4335,4458,ok,4335,14630.62,0,0.2973,0.2766,0.6099,0.339,0.3051,0.1619,2247750.0,0.0065,2,0.9998,0,0.0,368.33,361.0,124.47,174.0,569.0,RAS
s1238,rib_left_11,1,0.9797,0.9603,2756,12,102,2768,2858,ok,2768,9342.0,0,0.3373,0.2523,0.564,0.2949,0.1593,0.1357,855623.25,0.0109,1,1.0,0,0.0,362.09,358.0,118.78,166.0,560.0,RAS
s1238,rib_left_12,1,0.9739,0.9491,1325,8,63,1333,1388,ok,1333,4498.88,0,0.404,0.2591,0.5255,0.1898,0.0542,0.0963,133056.0,0.0338,1,1.0,0,0.0,347.36,340.0,103.9,188.6,539.4,RAS
s1238,rib_left_2,1,0.9751,0.9514,4092,6,203,4098,4295,ok,4098,13830.75,0,0.3862,0.4441,0.9202,0.1593,0.3017,0.0919,592940.25,0.0233,1,1.0,0,0.0,309.07,302.0,122.1,120.0,519.15,RAS
s1238,rib_left_3,1,0.9732,0.9479,4656,120,136,4776,4792,ok,4776,16119.0,0,0.3559,0.4271,0.8826,0.1932,0.3763,0.105,1024974.0,0.0157,1,1.0,0,0.0,268.22,261.0,111.33,101.0,464.0,RAS
s1238,rib_left_4,1,0.9843,0.9691,5550,51,126,5601,5676,ok,5601,18903.38,0,0.338,0.4229,0.8434,0.2068,0.4339,0.1225,1475712.0,0.0128,2,0.9998,0,0.0,268.72,259.0,101.06,119.0,439.0,RAS
s1238,rib_left_5,1,0.9848,0.9701,6496,75,125,6571,6621,ok,6571,22177.12,0,0.3249,0.4157,0.8056,0.2271,0.4746,0.1335,1931107.5,0.0115,1,1.0,0,0.0,256.94,242.0,110.29,100.0,454.0,RAS
s1238,rib_left_6,1,0.9838,0.9682,8130,16,251,8146,8381,ok,8146,27492.75,0,0.2994,0.4042,0.7701,0.2542,0.4712,0.151,2427722.0,0.0113,2,0.9999,0,0.0,292.46,264.0,140.75,113.0,555.0,RAS
s1238,rib_left_7,1,0.9826,0.9659,8034,13,271,8047,8305,ok,8047,27158.62,0,0.286,0.3762,0.7328,0.2847,0.4644,0.1663,2951802.0,0.0092,1,1.0,0,0.0,330.17,301.0,143.61,147.0,604.0,RAS
s1238,rib_left_8,1,0.9795,0.9598,6546,72,202,6618,6748,ok,6618,22335.75,0,0.285,0.3359,0.6977,0.2949,0.4203,0.1641,2730712.5,0.0082,3,0.9994,0,0.0,328.51,309.5,121.61,157.0,555.0,RAS
s1238,rib_left_9,1,0.9831,0.9668,6209,75,138,6284,6347,ok,6284,21208.5,0,0.2799,0.312,0.6556,0.3017,0.3932,0.1597,2543575.5,0.0083,1,1.0,0,0.0,339.52,326.0,131.29,150.0,579.0,RAS
s1238,rib_right_1,1,0.9722,0.9458,3998,92,137,4090,4135,ok,4090,13803.75,0,0.6877,0.4849,0.9414,0.1085,0.2169,0.0788,248832.0,0.0555,1,1.0,0,0.0,352.82,334.0,155.52,132.0,644.0,RAS
s1238,rib_right_10,1,0.9799,0.9607,4519,33,152,4552,4671,ok,4552,15363.0,0,0.798,0.2882,0.6038,0.2949,0.3153,0.1619,2020727.25,0.0076,1,1.0,0,0.0,355.1,349.0,124.5,166.55,568.45,RAS
s1238,rib_right_11,1,0.9772,0.9554,2763,28,101,2791,2864,ok,2791,9419.62,0,0.7636,0.2691,0.554,0.261,0.1797,0.1488,936589.5,0.0101,1,1.0,0,0.0,374.61,367.0,129.89,173.0,603.0,RAS
s1238,rib_right_12,1,0.9527,0.9097,1290,8,120,1298,1410,ok,1298,4380.75,0,0.6985,0.2703,0.5192,0.1729,0.0576,0.0941,125823.38,0.0348,1,1.0,0,0.0,333.33,330.0,101.39,174.85,512.15,RAS
s1238,rib_right_2,1,0.9855,0.9715,4089,30,90,4119,4179,ok,4119,13901.62,0,0.7321,0.4462,0.9265,0.1559,0.2983,0.0832,519156.0,0.0268,1,1.0,0,0.0,304.22,295.0,127.48,112.0,521.0,RAS
s1238,rib_right_3,1,0.9808,0.9623,4465,45,130,4510,4595,ok,4510,15221.25,0,0.7604,0.43,0.8864,0.1864,0.3661,0.0985,902137.5,0.0169,5,0.9989,0,0.0,262.23,252.5,112.1,93.45,457.0,RAS
s1238,rib_right_4,1,0.9796,0.96,5927,109,138,6036,6065,ok,6036,20371.5,0,0.7786,0.4229,0.8461,0.2068,0.4237,0.1269,1492593.75,0.0136,3,0.9992,0,0.0,269.51,254.0,108.43,119.75,466.0,RAS
s1238,rib_right_5,1,0.9785,0.9579,6650,153,139,6803,6789,ok,6803,22960.12,0,0.7905,0.4235,0.8071,0.2169,0.4712,0.1444,1981584.0,0.0116,5,0.9991,0,0.0,263.47,248.0,109.06,115.0,460.0,RAS
s1238,rib_right_6,1,0.9843,0.9691,8582,61,213,8643,8795,ok,8643,29170.12,0,0.8069,0.4144,0.7729,0.2305,0.478,0.1444,2135727.0,0.0137,1,1.0,0,0.0,285.79,257.0,140.75,106.0,555.9,RAS
s1238,rib_right_7,1,0.9843,0.9691,8120,49,210,8169,8330,ok,8169,27570.38,0,0.8163,0.3887,0.737,0.2576,0.4678,0.1597,2583981.0,0.0107,1,1.0,0,0.0,322.79,300.0,132.01,148.4,579.0,RAS
s1238,rib_right_8,1,0.9761,0.9532,6644,135,191,6779,6835,ok,6779,22879.12,0,0.824,0.3572,0.6939,0.2814,0.4339,0.1619,2653344.0,0.0086,1,1.0,0,0.0,331.59,317.0,132.88,137.0,572.0,RAS
s1238,rib_right_9,1,0.9702,0.9421,6283,116,270,6399,6553,ok,6399,21596.62,0,0.8183,0.3187,0.6502,0.2881,0.3932,0.1575,2395980.0,0.009,1,1.0,0,0.0,327.11,311.0,134.52,133.0,575.0,RAS
s1238,sacrum,1,0.9778,0.9566,53381,809,1610,54190,54991,ok,54190,182891.25,0,0.5207,0.2933,0.2244,0.2746,0.2,0.2101,1548396.0,0.1181,23,0.9993,0,0.0,219.91,181.0,137.18,75.0,496.0,RAS
s1238,scapula_left,1,0.9832,0.967,32960,746,379,33706,33339,ok,33706,113757.75,0,0.2737,0.3272,0.9124,0.261,0.2915,0.2276,2324322.0,0.0489,1,1.0,1,0.0104,312.94,273.0,215.83,16.0,742.0,RAS
s1238,scapula_right,1,0.982,0.9645,27802,577,445,28379,28247,ok,28379,95779.12,0,0.8327,0.3456,0.9284,0.2237,0.3186,0.1947,1863526.5,0.0514,2,1.0,1,0.007,291.68,250.0,210.51,14.0,717.0,RAS
s1238,small_bowel,0,0.9213,0.8542,480380,39854,42171,520234,522551,ok,520234,1755789.75,0,0.4511,0.5972,0.4249,0.6915,0.3288,0.4683,14291883.0,0.1229,22,0.9892,0,0.0,-111.73,6.0,286.36,-952.0,48.0,RAS
s1238,spinal_cord,1,0.9624,0.9275,25268,1416,558,26684,25826,ok,26684,90058.5,0,0.5479,0.3093,0.6147,0.0814,0.1763,0.7681,1478412.0,0.0609,1,1.0,1,0.0027,26.88,29.0,36.86,-37.0,83.0,RAS
s1238,spleen,1,0.9782,0.9573,277489,9245,3119,286734,280608,ok,286734,967727.25,0,0.3132,0.3642,0.6223,0.3017,0.3356,0.267,3627929.25,0.2667,1,1.0,0,0.0,53.06,55.0,22.07,14.0,86.0,RAS
s1238,sternum,1,0.9672,0.9366,19255,317,987,19572,20242,ok,19572,66055.5,0,0.5532,0.634,0.8518,0.1356,0.1661,0.2363,714420.0,0.0925,1,1.0,0,0.0,276.7,246.0,128.21,124.0,521.0,RAS
s1238,stomach,0,0.8684,0.7675,88480,2634,24174,91114,112654,ok,91114,307509.75,0,0.486,0.5236,0.6546,0.339,0.2814,0.1663,2128950.0,0.1444,1,1.0,0,0.0,-3.9,34.0,170.05,-278.0,76.0,RAS
s1238,subclavian_artery_left,0,0.8961,0.8118,2191,283,225,2474,2416,ok,2474,8349.75,0,0.4365,0.4515,0.9445,0.2169,0.0712,0.0525,108864.0,0.0767,2,0.8739,0,0.0,83.13,85.0,34.22,23.0,134.0,RAS
s1238,subclavian_artery_right,0,0.9436,0.8932,2007,166,74,2173,2081,ok,2173,7333.88,0,0.65,0.4668,0.9585,0.1831,0.0644,0.0372,58866.75,0.1246,1,1.0,0,0.0,73.89,76.0,33.83,11.6,126.0,RAS
s1238,superior_vena_cava,1,0.9776,0.9561,7145,116,212,7261,7357,ok,7261,24505.88,0,0.6056,0.4889,0.8535,0.0576,0.0847,0.1116,73153.12,0.335,1,1.0,0,0.0,123.4,116.0,92.19,55.0,156.0,RAS
s1238,thyroid_gland,0,0.9357,0.8792,3034,133,284,3167,3318,ok,3167,10688.62,0,0.5572,0.513,0.9781,0.1254,0.061,0.0394,40459.5,0.2642,1,1.0,1,0.0171,121.97,124.0,29.92,70.0,164.0,RAS
s1238,trachea,1,0.9783,0.9575,9077,116,287,9193,9364,ok,9193,31026.38,0,0.5606,0.4539,0.9144,0.1661,0.1424,0.1444,458419.5,0.0677,1,1.0,0,0.0,-791.26,-911.0,210.59,-959.0,-333.6,RAS
s1238,urinary_bladder,0,0.2123,0.1187,16430,477,121460,16907,137890,low_dice,16907,57061.12,0,0.4967,0.4606,0.1269,0.2508,0.2203,0.1138,844155.0,0.0676,3,0.9967,0,0.0,25.07,20.0,101.04,-42.0,60.0,RAS
s1238,vertebrae_C6,1,0.9817,0.964,214,4,4,218,218,ok,218,735.75,0,0.5553,0.4528,0.9963,0.0542,0.0305,0.0088,1944.0,0.3785,1,1.0,1,0.5,346.31,341.0,71.37,251.1,470.3,RAS
s1238,vertebrae_C7,1,0.9908,0.9817,5537,52,51,5589,5588,ok,5589,18862.88,0,0.5569,0.4047,0.9865,0.1763,0.1593,0.035,131976.0,0.1429,1,1.0,1,0.0712,333.98,305.0,144.7,142.0,628.2,RAS
s1238,vertebrae_L1,1,0.9935,0.9871,18196,46,191,18242,18387,ok,18242,61566.75,0,0.5454,0.33,0.5218,0.1627,0.1932,0.081,341658.0,0.1802,1,1.0,0,0.0,299.05,239.0,163.51,162.0,663.0,RAS
s1238,vertebrae_L2,1,0.9932,0.9866,19086,56,204,19142,19290,ok,19142,64604.25,0,0.5393,0.348,0.4674,0.1729,0.2034,0.0788,371790.0,0.1738,1,1.0,0,0.0,316.18,246.0,184.41,163.0,739.0,RAS
s1238,vertebrae_L3,1,0.9949,0.9898,20815,74,140,20889,20955,ok,20889,70500.38,0,0.5332,0.3634,0.4116,0.2,0.2034,0.081,442057.5,0.1595,2,0.9999,0,0.0,315.38,250.0,183.22,158.0,728.0,RAS
s1238,vertebrae_L4,1,0.9948,0.9897,20617,51,163,20668,20780,ok,20668,69754.5,0,0.5255,0.3731,0.3558,0.1966,0.1966,0.0744,386019.0,0.1807,1,1.0,0,0.0,321.72,266.0,170.56,161.0,695.65,RAS
s1238,vertebrae_L5,1,0.9936,0.9873,19853,67,188,19920,20041,ok,19920,67230.0,0,0.5207,0.3722,0.3045,0.2,0.1966,0.07,369576.0,0.1819,1,1.0,0,0.0,315.68,260.0,158.12,167.0,658.0,RAS
s1238,vertebrae_S1,1,0.9627,0.9281,13822,837,233,14659,14055,ok,14659,49474.12,0,0.5203,0.3522,0.258,0.1322,0.1593,0.0744,210336.75,0.2352,1,1.0,0,0.0,311.26,276.0,146.99,148.0,622.1,RAS
s1238,vertebrae_T1,1,0.9864,0.9732,7879,124,93,8003,7972,ok,8003,27010.12,0,0.5613,0.3758,0.9622,0.1831,0.1661,0.0525,214326.0,0.126,1,1.0,0,0.0,315.42,288.0,144.59,122.0,607.0,RAS
s1238,vertebrae_T10,1,0.9913,0.9827,12930,91,136,13021,13066,ok,13021,43945.88,0,0.5539,0.2885,0.6601,0.1322,0.1898,0.081,272727.0,0.1611,1,1.0,0,0.0,250.64,209.0,126.52,113.0,513.0,RAS
s1238,vertebrae_T11,1,0.9945,0.989,13172,63,83,13235,13255,ok,13235,44668.12,0,0.5517,0.2984,0.6182,0.1153,0.1797,0.0744,206779.5,0.216,1,1.0,0,0.0,227.0,186.0,114.72,112.7,474.0,RAS
s1238,vertebrae_T12,1,0.9938,0.9878,15164,27,161,15191,15325,ok,15191,51269.62,0,0.5501,0.3142,0.5723,0.122,0.1763,0.0744,214812.0,0.2387,1,1.0,0,0.0,279.47,230.0,143.19,152.0,602.0,RAS
s1238,vertebrae_T2,1,0.9544,0.9128,7283,579,117,7862,7400,ok,7862,26534.25,0,0.561,0.3532,0.9331,0.1695,0.1661,0.0569,214987.5,0.1234,1,1.0,0,0.0,303.24,297.0,143.14,73.0,571.0,RAS
s1238,vertebrae_T3,0,0.8698,0.7695,5920,1200,573,7120,6493,ok,7120,24030.0,0,0.5644,0.3331,0.9044,0.1525,0.1492,0.0591,180427.5,0.1332,3,0.9962,0,0.0,296.18,284.0,149.62,58.95,581.0,RAS
s1238,vertebrae_T4,0,0.6824,0.518,4385,2929,1152,7314,5537,ok,7314,24684.75,0,0.5681,0.309,0.8741,0.1458,0.1695,0.0635,210431.25,0.1173,2,0.9829,0,0.0,286.3,268.0,142.18,64.0,570.0,RAS
s1238,vertebrae_T5,0,0.4826,0.3181,3536,4734,2847,8270,6383,low_dice,8270,27911.25,0,0.5667,0.2898,0.8415,0.1458,0.1797,0.0875,307665.0,0.0907,1,1.0,0,0.0,282.17,256.0,136.74,81.0,550.0,RAS
s1238,vertebrae_T6,0,0.1625,0.0884,1179,7587,4569,8766,5748,low_dice,8766,29585.25,0,0.5615,0.2778,0.8076,0.1458,0.1898,0.0941,349461.0,0.0847,6,0.9948,0,0.0,285.41,261.5,131.14,98.0,540.0,RAS
s1238,vertebrae_T7,0,0.3706,0.2274,3967,5990,7485,9957,11452,low_dice,9957,33604.88,0,0.5574,0.2735,0.7715,0.1458,0.1864,0.0941,343220.62,0.0979,3,0.9842,0,0.0,290.48,263.0,136.98,101.8,564.2,RAS
s1238,vertebrae_T8,0,0.7856,0.6469,11188,152,5956,11340,17144,ok,11340,38272.5,0,0.5549,0.2756,0.7344,0.1458,0.2034,0.0897,357007.5,0.1072,1,1.0,0,0.0,300.92,263.0,149.91,114.0,611.0,RAS
s1238,vertebrae_T9,1,0.9904,0.981,12331,127,112,12458,12443,ok,12458,42045.75,0,0.5553,0.281,0.6978,0.1458,0.1966,0.0875,336690.0,0.1249,1,1.0,0,0.0,284.5,241.0,147.39,119.0,591.0,RAS
s1223,adrenal_gland_left,0,0.4211,0.2667,36,0,99,36,135,low_dice,36,121.5,0,0.419,0.4383,0.515,0.0115,0.0533,0.0117,405.0,0.3,1,1.0,0,0.0,86.5,88.5,14.53,62.5,106.25,RAS
s1223,adrenal_gland_right,0,0.9407,0.8881,897,66,47,963,944,ok,963,3250.13,0,0.5619,0.407,0.5186,0.0498,0.1467,0.0539,22200.75,0.1464,1,1.0,0,0.0,57.6,62.0,24.49,8.0,89.0,RAS
s1223,aorta,1,0.987,0.9743,53399,705,705,54104,54104,ok,54104,182601.02,0,0.4817,0.5266,0.7031,0.1686,0.44,0.541,2264031.25,0.0807,1,1.0,0,0.0,123.29,130.0,27.75,73.0,150.0,RAS
s1223,atrial_appendage_left,0,0.9327,0.8738,1378,87,112,1465,1490,ok,1465,4944.38,0,0.4216,0.6167,0.7329,0.0651,0.1467,0.0445,23982.75,0.2062,1,1.0,0,0.0,90.46,94.0,37.37,23.0,141.0,RAS
s1223,autochthon_left,1,0.9826,0.9658,123422,1943,2432,125365,125854,ok,125365,423106.91,0,0.4137,0.1467,0.5153,0.2146,0.3867,0.7916,3705156.25,0.1142,1,1.0,1,0.005,53.96,61.0,27.62,0.0,79.0,RAS
s1223,autochthon_right,1,0.9812,0.9631,109533,2793,1409,112326,110942,ok,112326,379100.28,0,0.5632,0.1673,0.5206,0.1839,0.4067,0.7775,3280824.25,0.1156,1,1.0,1,0.0024,50.52,60.0,32.22,-19.0,79.0,RAS
s1223,brachiocephalic_trunk,1,0.9686,0.939,1078,5,65,1083,1143,ok,1083,3655.13,0,0.5236,0.643,0.8777,0.0421,0.0733,0.0679,11842.88,0.3086,1,1.0,0,0.0,109.9,117.0,28.7,54.1,145.0,RAS
s1223,brachiocephalic_vein_left,1,0.9717,0.9449,2709,22,136,2731,2845,ok,2731,9217.13,0,0.5051,0.6734,0.8842,0.1188,0.1067,0.0843,60264.0,0.1529,1,1.0,0,0.0,111.72,121.0,37.07,45.0,152.0,RAS
s1223,brachiocephalic_vein_right,1,0.9521,0.9086,1173,81,37,1254,1210,ok,1254,4232.25,0,0.555,0.6261,0.8841,0.0421,0.08,0.0726,13810.5,0.3065,1,1.0,0,0.0,169.01,143.0,154.36,16.65,539.6,RAS
s1223,clavicula_left,1,0.9804,0.9616,6641,187,78,6828,6719,ok,6828,23044.5,0,0.3385,0.5608,0.9453,0.2874,0.44,0.1054,751781.31,0.0307,1,1.0,1,0.0,488.81,400.0,380.95,11.0,1253.0,RAS
s1223,clavicula_right,1,0.9759,0.9529,7188,271,84,7459,7272,ok,7459,25174.13,0,0.6744,0.5246,0.9443,0.2644,0.4667,0.103,717255.06,0.0351,1,1.0,0,0.0,485.01,388.0,384.06,16.0,1257.0,RAS
s1223,colon,0,0.9382,0.8836,237024,21261,9949,258285,246973,ok,258285,871711.94,0,0.5278,0.6283,0.3228,0.5824,0.6467,0.4426,9404830.0,0.0927,10,0.9712,0,0.0,-93.26,4.0,262.86,-881.0,74.0,RAS
s1223,common_carotid_artery_left,1,0.9694,0.9406,1029,54,11,1083,1040,ok,1083,3655.13,0,0.4756,0.6103,0.9204,0.0613,0.1067,0.1429,52704.0,0.0694,1,1.0,1,0.0,91.32,99.0,33.94,29.0,136.0,RAS
s1223,common_carotid_artery_right,0,0.8916,0.8044,510,71,53,581,563,ok,581,1960.88,0,0.5471,0.5991,0.953,0.046,0.1067,0.0843,23328.0,0.0841,1,1.0,1,0.0,98.12,106.0,33.2,32.0,141.0,RAS
s1223,costal_cartilages,0,0.9285,0.8665,36320,4315,1280,40635,37600,ok,40635,137143.14,0,0.5083,0.8761,0.6623,0.6475,0.4867,0.4356,7744552.5,0.0177,16,0.7537,1,0.0,108.79,113.0,28.6,59.0,145.0,RAS
s1223,duodenum,0,0.7664,0.6212,3559,738,1432,4297,4991,ok,4297,14502.38,0,0.5102,0.6063,0.3928,0.1916,0.1467,0.0703,111375.01,0.1302,2,0.5697,0,0.0,53.16,56.0,22.43,14.0,85.0,RAS
s1223,esophagus,0,0.9467,0.8987,7224,380,434,7604,7658,ok,7604,25663.5,0,0.4873,0.4968,0.7822,0.0575,0.16,0.4098,212625.02,0.1207,1,1.0,0,0.0,6.17,53.0,142.71,-269.85,93.0,RAS
s1223,femur_left,1,0.9875,0.9753,47178,930,266,48108,47444,ok,48108,162364.52,0,0.2031,0.5122,0.0718,0.2337,0.2667,0.1429,502335.03,0.3232,1,1.0,1,0.0095,239.74,185.0,224.79,3.0,653.0,RAS
s1223,femur_right,1,0.9892,0.9787,49979,860,230,50839,50209,ok,50839,171581.64,0,0.7907,0.5052,0.0839,0.2299,0.2933,0.1616,614790.06,0.2791,1,1.0,1,0.0073,296.64,225.0,265.29,26.0,847.0,RAS
s1223,gallbladder,0,0.8078,0.6776,5311,35,2492,5346,7803,ok,5346,18042.75,0,0.5566,0.7322,0.4141,0.0766,0.1267,0.0726,39757.5,0.4538,1,1.0,0,0.0,18.89,15.0,14.36,4.0,52.0,RAS
s1223,gluteus_maximus_left,1,0.9872,0.9747,126243,1388,1884,127631,128127,ok,127631,430754.66,0,0.2679,0.2678,0.1176,0.3716,0.3267,0.2834,1941006.5,0.2219,1,1.0,1,0.0097,51.71,55.0,15.51,23.0,69.0,RAS
s1223,gluteus_maximus_right,1,0.9863,0.9729,132085,1353,2327,133438,134412,ok,133438,450353.28,0,0.7115,0.2567,0.1321,0.3218,0.3333,0.3044,1842750.12,0.2444,1,1.0,1,0.0073,52.42,56.0,17.15,21.0,71.0,RAS
s1223,gluteus_medius_left,1,0.983,0.9666,65085,1506,744,66591,65829,ok,66591,224744.64,0,0.1683,0.4646,0.2031,0.2222,0.4867,0.192,1171759.62,0.1918,1,1.0,0,0.0,54.42,59.0,20.65,22.0,72.0,RAS
s1223,gluteus_medius_right,1,0.9839,0.9683,60827,760,1229,61587,62056,ok,61587,207856.14,0,0.8135,0.4805,0.2214,0.2261,0.46,0.2178,1277785.25,0.1627,1,1.0,0,0.0,60.55,65.0,20.44,31.0,78.0,RAS
s1223,gluteus_minimus_left,1,0.9712,0.944,16824,445,553,17269,17377,ok,17269,58282.88,0,0.1882,0.5512,0.1698,0.1149,0.32,0.1288,267300.03,0.218,1,1.0,0,0.0,53.7,56.0,26.22,14.0,73.0,RAS
s1223,gluteus_minimus_right,1,0.977,0.9549,19667,421,507,20088,20174,ok,20088,67797.01,0,0.7971,0.5655,0.1928,0.1456,0.3267,0.1405,377055.03,0.1798,1,1.0,0,0.0,57.11,61.0,22.62,17.0,77.0,RAS
s1223,heart,1,0.9577,0.9189,114913,6147,4000,121060,118913,ok,121060,408577.53,0,0.4614,0.7004,0.6789,0.2835,0.4733,0.2248,1702296.12,0.24,2,1.0,0,0.0,114.53,122.0,25.48,66.0,143.0,RAS
s1223,hip_left,1,0.9901,0.9803,103101,425,1647,103526,104748,ok,103526,349400.28,0,0.298,0.4732,0.1769,0.3755,0.6933,0.3115,4574934.5,0.0764,1,1.0,0,0.0,300.61,246.0,231.68,21.0,776.75,RAS
s1223,hip_right,1,0.9909,0.9819,98967,673,1147,99640,100114,ok,99640,336285.03,0,0.692,0.4985,0.1941,0.3525,0.66,0.3138,4119093.25,0.0816,1,1.0,0,0.0,344.1,282.0,252.04,47.0,866.0,RAS
s1223,humerus_left,1,0.9879,0.9762,19677,88,392,19765,20069,ok,19765,66706.88,0,0.1492,0.4918,0.959,0.1188,0.26,0.0843,146893.52,0.4541,1,1.0,1,0.0176,140.37,110.0,211.32,-98.0,533.0,RAS
s1223,humerus_right,1,0.9807,0.962,20301,123,678,20424,20979,ok,20424,68931.01,0,0.8652,0.4155,0.9533,0.1111,0.2733,0.089,152489.27,0.452,1,1.0,1,0.0018,152.89,110.0,243.54,-100.0,632.85,RAS
s1223,iliac_artery_left,1,0.9623,0.9274,4239,110,222,4349,4461,ok,4349,14677.88,0,0.3635,0.5995,0.2054,0.1533,0.2733,0.274,647595.06,0.0227,1,1.0,0,0.0,107.98,113.0,22.89,66.0,135.0,RAS
s1223,iliac_artery_right,1,0.9618,0.9265,3944,149,164,4093,4108,ok,4093,13813.88,0,0.5799,0.6309,0.2221,0.2567,0.2333,0.2717,918067.56,0.015,1,1.0,0,0.0,112.0,115.0,18.64,78.0,137.0,RAS
s1223,iliac_vena_left,1,0.948,0.9011,7729,409,439,8138,8168,ok,8138,27465.75,0,0.381,0.559,0.2016,0.1724,0.32,0.2553,794610.06,0.0346,1,1.0,0,0.0,78.99,81.0,20.98,46.0,101.0,RAS
s1223,iliac_vena_right,1,0.9589,0.921,7758,392,273,8150,8031,ok,8150,27506.25,0,0.5934,0.5716,0.2232,0.1762,0.3,0.2319,691638.81,0.0398,1,1.0,0,0.0,88.95,91.0,12.13,66.0,105.0,RAS
s1223,iliopsoas_left,1,0.9799,0.9605,75257,2038,1055,77295,76312,ok,77295,260870.64,0,0.3026,0.5504,0.2437,0.2337,0.5467,0.4918,3545167.75,0.0736,1,1.0,0,0.0,61.46,62.0,28.81,36.0,77.0,RAS
s1223,iliopsoas_right,1,0.9806,0.962,68899,1826,899,70725,69798,ok,70725,238696.89,0,0.6544,0.5611,0.2576,0.2605,0.56,0.4778,3932712.25,0.0607,1,1.0,0,0.0,60.87,64.0,19.15,26.0,80.0,RAS
s1223,inferior_vena_cava,1,0.9675,0.937,28849,533,1407,29382,30256,ok,29382,99164.26,0,0.5253,0.5508,0.4916,0.1341,0.2333,0.3396,599484.44,0.1654,1,1.0,0,0.0,99.88,97.0,18.15,77.0,137.0,RAS
s1223,kidney_cyst_left,0,0.0,0.0,0,25,0,25,0,false_positive,25,84.38,0,0.2854,0.3763,0.4612,0.0153,0.0267,0.0094,216.0,0.3906,1,1.0,0,0.0,16.44,16.0,9.5,3.0,33.6,RAS
s1223,kidney_left,0,0.0,0.0,0,5610,0,5610,0,false_positive,5610,18933.75,0,0.3316,0.2964,0.4673,0.1379,0.2133,0.1101,182736.02,0.1036,2,0.8235,0,0.0,64.77,60.0,33.69,17.0,128.0,RAS
s1223,kidney_right,1,0.9862,0.9728,52730,493,983,53223,53713,ok,53223,179627.64,0,0.646,0.3842,0.4355,0.1916,0.34,0.1686,619650.06,0.2899,1,1.0,0,0.0,121.76,126.0,20.95,81.0,148.0,RAS
s1223,liver,1,0.9793,0.9595,406611,11165,5995,417776,412606,ok,417776,1409994.12,0,0.5898,0.615,0.5249,0.59,0.68,0.2272,5142407.0,0.2742,3,1.0,0,0.0,105.74,106.0,13.18,86.0,125.0,RAS
s1223,lung_lower_lobe_left,1,0.9964,0.9929,468726,1497,1848,470223,470574,ok,470223,1587002.75,0,0.3351,0.3766,0.6869,0.295,0.7533,0.363,4551711.0,0.3487,2,1.0,0,0.0,-867.61,-906.0,116.44,-940.0,-620.0,RAS
